timestamp,cpu_usage,memory_usage,network_traffic,disk_io,response_time,error_rate,is_anomaly
2024-01-13 23:05:00,46.45,44.96,147.49,104.97,151.67,1.08,0
2024-01-13 23:10:00,52.93,47.44,240.86,79.24,181.92,0.83,0
2024-01-13 23:15:00,43.78,54.9,232.89,85.86,137.55,0.77,0
2024-01-13 23:20:00,40.42,61.66,227.94,107.08,90.57,0.19,0
2024-01-13 23:25:00,43.41,58.09,244.68,51.42,139.08,1.17,0
2024-01-13 23:30:00,41.29,71.82,196.3,132.85,101.21,0.04,0
2024-01-13 23:35:00,31.52,48.14,125.24,100.87,162.47,1.02,0
2024-01-13 23:40:00,37.85,53.99,197.11,74.14,99.78,0.1,0
2024-01-13 23:45:00,50.21,72.16,160.35,79.66,120.35,1.03,0
2024-01-13 23:50:00,48.22,61.05,170.73,444.69,139.13,51.08,1
2024-01-13 23:55:00,46.68,67.08,150.3,112.02,196.32,1.2,0
2024-01-14 00:00:00,35.05,76.41,180.91,127.74,117.81,1.43,0
2024-01-14 00:05:00,43.18,54.45,176.14,86.35,150.37,1.52,0
2024-01-14 00:10:00,23.23,59.21,104.9,105.93,167.4,0.19,0
2024-01-14 00:15:00,46.78,57.82,228.01,108.53,194.52,0.97,0
2024-01-14 00:20:00,59.29,44.36,288.81,113.91,173.33,2.01,0
2024-01-14 00:25:00,30.26,57.52,224.25,122.55,182.82,1.06,0
2024-01-14 00:30:00,39.14,67.05,191.88,85.65,175.93,0.58,0
2024-01-14 00:35:00,48.29,64.32,197.81,97.72,113.73,0.96,0
2024-01-14 00:40:00,57.53,64.95,183.16,87.8,160.79,0.81,0
2024-01-14 00:45:00,40.52,57.0,203.6,98.95,175.46,0.41,0
2024-01-14 00:50:00,38.08,54.75,198.52,494.81,121.3,53.47,1
2024-01-14 00:55:00,25.31,70.15,166.36,66.92,132.61,1.29,0
2024-01-14 01:00:00,93.07,94.61,851.02,122.19,125.9,20.01,1
2024-01-14 01:05:00,65.42,62.35,140.51,77.22,173.18,0.95,0
2024-01-14 01:10:00,47.77,61.31,228.73,93.85,147.92,0.72,0
2024-01-14 01:15:00,44.78,71.69,195.95,124.88,140.37,0.2,0
2024-01-14 01:20:00,48.22,67.77,276.03,106.56,111.55,0.29,0
2024-01-14 01:25:00,44.89,49.64,213.63,106.79,147.98,0.37,0
2024-01-14 01:30:00,36.87,50.5,185.6,76.39,132.97,0.97,0
2024-01-14 01:35:00,94.24,92.23,190.09,79.12,157.3,0.77,1
2024-01-14 01:40:00,47.26,59.49,201.6,118.83,115.71,0.52,0
2024-01-14 01:45:00,45.18,56.36,154.29,88.22,155.34,0.8,0
2024-01-14 01:50:00,35.25,68.13,169.33,90.1,136.83,1.37,0
2024-01-14 01:55:00,58.04,61.5,128.6,119.28,112.52,1.18,0
2024-01-14 02:00:00,51.65,60.42,163.08,79.0,110.18,1.5,0
2024-01-14 02:05:00,39.47,66.24,203.76,105.38,114.69,0.89,0
2024-01-14 02:10:00,55.02,57.0,212.01,100.86,143.81,1.8,0
2024-01-14 02:15:00,40.02,72.55,120.83,99.95,153.63,1.17,0
2024-01-14 02:20:00,37.18,53.7,194.51,89.63,158.09,0.76,0
2024-01-14 02:25:00,37.4,65.26,222.54,88.4,159.23,1.05,0
2024-01-14 02:30:00,27.29,71.47,193.48,78.43,127.24,0.38,0
2024-01-14 02:35:00,49.72,48.98,174.65,109.65,181.75,0.85,0
2024-01-14 02:40:00,26.69,57.25,183.51,86.64,136.73,1.21,0
2024-01-14 02:45:00,32.72,69.14,178.37,119.37,163.5,1.31,0
2024-01-14 02:50:00,24.24,69.26,174.53,95.51,145.08,0.79,0
2024-01-14 02:55:00,44.14,58.63,206.95,78.83,161.27,2.37,0
2024-01-14 03:00:00,43.5,54.12,292.31,95.24,143.57,0.91,0
2024-01-14 03:05:00,41.73,67.65,170.25,91.78,161.81,0.16,0
2024-01-14 03:10:00,34.57,69.47,187.27,120.18,149.78,1.61,0
2024-01-14 03:15:00,33.28,50.68,197.93,92.62,174.42,1.3,0
2024-01-14 03:20:00,49.64,50.37,172.51,94.48,125.44,1.12,0
2024-01-14 03:25:00,39.49,61.8,243.93,128.23,96.9,0.77,0
2024-01-14 03:30:00,48.16,65.03,105.16,110.17,120.8,1.2,0
2024-01-14 03:35:00,36.15,57.61,178.76,133.25,182.07,1.81,0
2024-01-14 03:40:00,46.81,65.43,232.73,125.18,145.36,1.1,0
2024-01-14 03:45:00,58.03,54.32,188.24,82.26,152.76,0.26,0
2024-01-14 03:50:00,50.86,43.08,167.17,119.8,118.39,0.0,0
2024-01-14 03:55:00,40.88,56.61,217.63,130.51,151.97,1.19,0
2024-01-14 04:00:00,47.57,60.51,236.25,130.66,119.32,0.51,0
2024-01-14 04:05:00,42.59,57.79,208.43,119.76,123.73,0.95,0
2024-01-14 04:10:00,45.08,50.73,167.95,119.35,137.93,0.6,0
2024-01-14 04:15:00,41.74,45.47,218.25,431.89,163.35,27.29,1
2024-01-14 04:20:00,43.36,55.89,183.92,83.25,166.56,0.62,0
2024-01-14 04:25:00,47.12,67.18,229.81,92.96,167.37,0.66,0
2024-01-14 04:30:00,35.07,70.05,259.33,66.7,102.36,1.39,0
2024-01-14 04:35:00,34.84,69.5,95.78,126.86,149.8,1.29,0
2024-01-14 04:40:00,31.11,53.47,204.44,94.33,144.1,0.4,0
2024-01-14 04:45:00,29.0,50.77,130.57,125.83,104.03,0.46,0
2024-01-14 04:50:00,32.83,63.97,297.67,75.37,150.48,1.19,0
2024-01-14 04:55:00,46.59,65.08,181.28,121.65,142.49,1.53,0
2024-01-14 05:00:00,36.07,63.2,229.85,90.1,165.35,1.52,0
2024-01-14 05:05:00,50.14,43.89,198.59,74.31,152.44,0.5,0
2024-01-14 05:10:00,45.35,53.06,167.88,132.54,133.52,1.49,0
2024-01-14 05:15:00,25.31,59.76,163.12,122.15,177.77,0.11,0
2024-01-14 05:20:00,51.55,63.9,263.43,104.24,83.36,0.9,0
2024-01-14 05:25:00,53.11,66.14,238.24,100.68,148.07,1.24,0
2024-01-14 05:30:00,35.06,61.15,277.74,108.79,97.1,0.0,0
2024-01-14 05:35:00,49.2,62.65,202.22,103.89,122.63,2.05,0
2024-01-14 05:40:00,36.44,60.68,211.52,84.15,165.74,1.66,0
2024-01-14 05:45:00,45.98,65.48,189.31,91.76,111.77,1.32,0
2024-01-14 05:50:00,32.36,62.5,188.52,139.21,107.29,0.52,0
2024-01-14 05:55:00,27.07,60.53,158.32,153.44,221.46,0.97,0
2024-01-14 06:00:00,41.17,57.85,203.36,131.25,109.22,1.4,0
2024-01-14 06:05:00,43.76,60.65,168.43,109.56,199.52,0.44,0
2024-01-14 06:10:00,41.02,63.88,217.68,93.25,144.83,0.91,0
2024-01-14 06:15:00,33.16,62.14,206.8,84.04,134.26,1.46,0
2024-01-14 06:20:00,41.0,63.05,211.51,85.35,167.0,0.25,0
2024-01-14 06:25:00,47.69,70.74,267.01,88.93,190.1,1.17,0
2024-01-14 06:30:00,44.55,62.12,198.49,143.02,115.62,0.12,0
2024-01-14 06:35:00,46.83,54.81,230.27,136.13,134.69,0.53,0
2024-01-14 06:40:00,38.3,67.07,282.06,114.93,175.41,0.75,0
2024-01-14 06:45:00,56.72,49.07,252.26,80.79,158.64,1.26,0
2024-01-14 06:50:00,33.24,51.35,246.13,117.86,183.06,0.65,0
2024-01-14 06:55:00,49.88,62.69,187.73,95.23,165.45,1.06,0
2024-01-14 07:00:00,56.82,64.13,209.19,56.94,204.25,0.66,0
2024-01-14 07:05:00,49.81,50.04,147.27,105.74,155.36,0.73,0
2024-01-14 07:10:00,42.97,56.94,219.96,83.16,156.65,1.63,0
2024-01-14 07:15:00,39.72,55.15,210.98,83.84,159.65,0.42,0
2024-01-14 07:20:00,55.36,56.11,200.94,94.99,145.73,1.38,0
2024-01-14 07:25:00,30.77,67.55,241.09,90.03,175.44,1.0,0
2024-01-14 07:30:00,35.3,65.65,151.69,439.78,157.11,69.78,1
2024-01-14 07:35:00,41.02,59.85,265.39,98.35,173.65,0.39,0
2024-01-14 07:40:00,57.38,55.63,236.07,62.48,178.33,0.43,0
2024-01-14 07:45:00,48.8,49.2,197.17,130.41,162.85,0.63,0
2024-01-14 07:50:00,35.32,71.36,194.05,80.33,165.05,0.92,0
2024-01-14 07:55:00,41.9,64.74,219.22,80.95,119.69,1.3,0
2024-01-14 08:00:00,38.86,54.35,260.83,93.43,133.49,0.85,0
2024-01-14 08:05:00,37.9,65.76,204.06,97.83,175.3,0.88,0
2024-01-14 08:10:00,54.79,59.44,205.76,129.18,192.71,0.96,0
2024-01-14 08:15:00,31.28,57.7,200.72,105.39,91.79,1.24,0
2024-01-14 08:20:00,61.09,63.48,271.28,111.33,132.96,1.32,0
2024-01-14 08:25:00,53.28,54.07,185.24,105.49,150.71,0.31,0
2024-01-14 08:30:00,55.91,57.25,198.82,104.63,123.62,0.86,0
2024-01-14 08:35:00,40.37,60.97,258.54,106.19,125.32,1.61,0
2024-01-14 08:40:00,43.5,56.0,205.88,61.35,164.25,0.34,0
2024-01-14 08:45:00,30.67,65.35,245.48,95.0,197.44,1.04,0
2024-01-14 08:50:00,39.75,74.95,163.55,123.25,89.05,0.91,0
2024-01-14 08:55:00,49.94,53.97,191.79,178.85,144.89,0.72,0
2024-01-14 09:00:00,57.96,46.68,259.38,75.91,163.9,1.8,0
2024-01-14 09:05:00,33.93,43.99,172.95,108.46,173.41,1.02,0
2024-01-14 09:10:00,41.34,58.8,193.95,88.58,159.57,1.76,0
2024-01-14 09:15:00,43.49,54.69,210.27,140.95,202.84,1.0,0
2024-01-14 09:20:00,31.04,61.66,160.43,72.92,150.87,1.23,0
2024-01-14 09:25:00,50.91,61.06,183.45,112.5,189.36,0.71,0
2024-01-14 09:30:00,37.76,47.17,204.51,71.86,130.61,0.72,0
2024-01-14 09:35:00,43.05,45.48,201.87,93.63,151.74,1.2,0
2024-01-14 09:40:00,40.48,62.37,251.21,99.31,113.62,1.21,0
2024-01-14 09:45:00,37.11,61.08,261.66,121.39,177.03,1.3,0
2024-01-14 09:50:00,44.93,56.59,165.76,78.46,146.39,1.19,0
2024-01-14 09:55:00,42.84,46.74,204.45,499.66,160.73,39.27,1
2024-01-14 10:00:00,41.28,63.77,226.97,413.3,140.6,61.56,1
2024-01-14 10:05:00,37.72,70.18,260.65,105.46,167.59,1.42,0
2024-01-14 10:10:00,48.2,62.22,228.74,119.17,161.92,0.02,0
2024-01-14 10:15:00,61.54,53.22,211.64,74.35,120.16,1.15,0
2024-01-14 10:20:00,46.4,60.36,226.66,116.21,121.9,0.94,0
2024-01-14 10:25:00,54.96,49.07,226.95,88.62,149.17,1.42,0
2024-01-14 10:30:00,31.1,68.46,162.89,121.92,169.79,1.21,0
2024-01-14 10:35:00,46.58,60.65,207.71,106.69,205.89,0.67,0
2024-01-14 10:40:00,34.03,45.85,258.37,95.81,159.09,0.65,0
2024-01-14 10:45:00,30.23,57.59,191.71,88.2,180.23,0.74,0
2024-01-14 10:50:00,37.61,63.71,205.18,116.47,101.61,1.29,0
2024-01-14 10:55:00,56.92,57.34,190.3,125.22,210.39,0.0,0
2024-01-14 11:00:00,54.5,57.79,107.45,89.34,168.17,1.08,0
2024-01-14 11:05:00,47.43,50.2,200.82,440.45,148.51,78.52,1
2024-01-14 11:10:00,29.67,64.53,212.07,113.88,145.06,1.1,0
2024-01-14 11:15:00,43.04,54.81,179.5,71.03,116.78,1.17,0
2024-01-14 11:20:00,48.02,42.75,153.81,73.89,125.36,0.17,0
2024-01-14 11:25:00,46.76,57.03,164.78,78.75,207.31,0.89,0
2024-01-14 11:30:00,26.56,67.85,230.57,91.69,120.33,1.08,0
2024-01-14 11:35:00,36.1,56.9,278.9,73.27,119.75,1.04,0
2024-01-14 11:40:00,44.36,73.9,255.3,61.22,128.93,0.94,0
2024-01-14 11:45:00,50.36,63.43,146.23,77.29,114.05,0.39,0
2024-01-14 11:50:00,23.04,62.71,234.19,112.85,150.46,0.47,0
2024-01-14 11:55:00,43.38,58.97,173.47,74.57,182.67,0.31,0
2024-01-14 12:00:00,46.43,59.45,176.71,93.19,131.69,1.28,0
2024-01-14 12:05:00,53.5,57.89,181.52,138.93,108.8,0.94,0
2024-01-14 12:10:00,51.93,57.58,228.24,99.02,158.76,0.97,0
2024-01-14 12:15:00,50.83,64.25,238.37,106.85,148.33,0.15,0
2024-01-14 12:20:00,37.0,52.51,196.08,81.08,180.08,0.98,0
2024-01-14 12:25:00,25.92,51.39,196.76,143.27,136.36,1.32,0
2024-01-14 12:30:00,41.07,51.01,218.57,89.17,142.2,0.08,0
2024-01-14 12:35:00,55.02,76.37,222.72,95.44,145.51,0.73,0
2024-01-14 12:40:00,58.93,64.24,247.05,410.0,152.67,57.72,1
2024-01-14 12:45:00,52.11,62.44,148.63,96.37,138.22,0.79,0
2024-01-14 12:50:00,49.29,51.54,200.8,100.96,133.36,0.55,0
2024-01-14 12:55:00,48.8,64.99,157.28,94.37,94.49,1.19,0
2024-01-14 13:00:00,39.44,59.07,197.96,94.5,133.04,1.08,0
2024-01-14 13:05:00,43.7,61.71,190.95,107.41,171.46,1.65,0
2024-01-14 13:10:00,61.69,52.19,198.13,111.06,175.51,0.97,0
2024-01-14 13:15:00,35.57,61.28,168.01,87.14,135.87,1.17,0
2024-01-14 13:20:00,61.15,56.61,140.51,84.68,188.98,0.72,0
2024-01-14 13:25:00,41.78,53.88,116.22,87.82,149.14,0.45,0
2024-01-14 13:30:00,58.25,65.87,194.75,71.97,109.86,1.42,0
2024-01-14 13:35:00,30.93,47.7,182.76,68.19,100.43,1.62,0
2024-01-14 13:40:00,50.86,64.52,172.96,105.94,186.55,1.35,0
2024-01-14 13:45:00,37.63,65.48,252.9,118.77,138.81,1.07,0
2024-01-14 13:50:00,30.85,52.96,165.62,117.42,113.58,0.51,0
2024-01-14 13:55:00,47.19,53.44,256.67,52.36,82.22,1.57,0
2024-01-14 14:00:00,55.09,58.22,264.95,95.1,138.13,1.29,0
2024-01-14 14:05:00,36.55,62.26,121.96,77.96,162.14,2.01,0
2024-01-14 14:10:00,30.01,58.78,203.7,102.87,129.07,0.42,0
2024-01-14 14:15:00,44.08,63.47,184.01,91.64,118.4,1.43,0
2024-01-14 14:20:00,44.13,74.1,83.53,111.84,133.52,1.27,0
2024-01-14 14:25:00,50.48,55.94,142.21,99.62,187.3,0.83,0
2024-01-14 14:30:00,54.5,46.28,231.0,62.08,108.21,1.68,0
2024-01-14 14:35:00,44.41,66.61,280.77,80.66,130.75,1.2,0
2024-01-14 14:40:00,63.56,73.47,236.11,100.12,186.32,0.53,0
2024-01-14 14:45:00,47.24,63.14,212.95,101.8,164.83,0.94,0
2024-01-14 14:50:00,41.54,51.3,199.15,71.89,155.37,0.53,0
2024-01-14 14:55:00,28.88,59.01,267.31,69.27,130.55,0.77,0
2024-01-14 15:00:00,42.37,51.05,285.93,101.12,150.92,1.35,0
2024-01-14 15:05:00,41.64,65.14,176.53,71.93,133.87,1.49,0
2024-01-14 15:10:00,54.6,49.19,120.0,66.63,124.22,1.11,0
2024-01-14 15:15:00,49.62,57.6,116.07,91.1,117.6,0.62,0
2024-01-14 15:20:00,33.21,51.97,252.88,90.23,173.52,1.19,0
2024-01-14 15:25:00,46.72,61.01,198.12,82.43,148.19,1.36,0
2024-01-14 15:30:00,51.72,57.07,207.33,85.93,159.44,0.01,0
2024-01-14 15:35:00,88.53,88.94,994.43,100.28,154.55,35.11,1
2024-01-14 15:40:00,53.88,60.18,169.87,85.6,163.23,0.9,0
2024-01-14 15:45:00,52.61,52.11,188.18,101.41,142.36,1.48,0
2024-01-14 15:50:00,45.6,65.02,208.31,92.39,135.55,1.19,0
2024-01-14 15:55:00,48.88,59.61,184.06,103.35,125.54,1.24,0
2024-01-14 16:00:00,57.5,52.09,158.51,117.56,107.58,0.76,0
2024-01-14 16:05:00,31.67,77.93,168.62,116.78,116.34,1.0,0
2024-01-14 16:10:00,41.51,63.81,248.33,125.76,139.04,1.47,0
2024-01-14 16:15:00,37.27,58.77,209.79,116.76,101.91,0.97,0
2024-01-14 16:20:00,48.79,71.32,224.49,104.77,108.53,1.09,0
2024-01-14 16:25:00,57.3,74.73,164.05,91.33,181.26,0.23,0
2024-01-14 16:30:00,39.03,58.84,81.85,92.24,156.73,0.97,0
2024-01-14 16:35:00,21.1,62.78,179.08,82.44,136.44,0.0,0
2024-01-14 16:40:00,40.88,52.1,165.34,100.09,218.15,0.74,0
2024-01-14 16:45:00,54.13,58.82,213.96,113.95,100.55,1.03,0
2024-01-14 16:50:00,50.38,58.41,331.43,85.49,179.27,1.38,0
2024-01-14 16:55:00,49.28,61.48,227.81,99.26,146.66,0.5,0
2024-01-14 17:00:00,42.2,62.66,309.44,86.45,173.55,1.19,0
2024-01-14 17:05:00,32.21,64.48,222.75,104.19,153.27,1.73,0
2024-01-14 17:10:00,50.15,61.9,174.8,89.01,93.83,0.68,0
2024-01-14 17:15:00,36.66,50.31,213.92,85.21,152.86,0.23,0
2024-01-14 17:20:00,66.84,52.49,271.23,86.4,160.07,1.14,0
2024-01-14 17:25:00,50.71,55.63,273.18,110.07,84.24,0.4,0
2024-01-14 17:30:00,39.19,57.74,176.99,98.07,208.32,0.59,0
2024-01-14 17:35:00,38.89,68.41,210.13,91.43,159.34,1.46,0
2024-01-14 17:40:00,44.07,50.7,142.83,105.23,170.16,1.94,0
2024-01-14 17:45:00,42.6,57.14,232.99,91.71,115.03,0.5,0
2024-01-14 17:50:00,56.17,67.62,262.13,122.53,170.72,0.63,0
2024-01-14 17:55:00,46.86,57.6,201.59,80.52,182.69,0.78,0
2024-01-14 18:00:00,37.68,63.68,173.3,96.26,157.61,0.73,0
2024-01-14 18:05:00,63.9,58.88,214.41,71.9,149.72,1.97,0
2024-01-14 18:10:00,45.49,62.05,216.7,93.06,123.19,0.73,0
2024-01-14 18:15:00,52.69,58.17,203.25,66.41,143.51,0.81,0
2024-01-14 18:20:00,38.92,65.34,207.15,114.93,134.64,1.81,0
2024-01-14 18:25:00,48.63,47.64,193.05,115.33,167.16,1.29,0
2024-01-14 18:30:00,48.11,57.09,239.84,115.68,124.5,1.49,0
2024-01-14 18:35:00,26.1,62.37,229.45,100.58,166.94,0.55,0
2024-01-14 18:40:00,65.15,64.27,160.68,82.4,124.83,0.73,0
2024-01-14 18:45:00,93.22,89.68,750.0,83.99,142.13,83.28,1
2024-01-14 18:50:00,41.03,56.87,189.83,130.6,168.48,1.4,0
2024-01-14 18:55:00,33.98,71.84,229.47,128.71,128.89,1.61,0
2024-01-14 19:00:00,48.48,54.73,205.92,102.45,169.52,0.7,0
2024-01-14 19:05:00,45.87,70.63,174.27,89.69,166.59,0.82,0
2024-01-14 19:10:00,48.56,66.54,210.46,127.37,141.87,0.84,0
2024-01-14 19:15:00,46.92,52.69,186.77,86.11,184.85,0.23,0
2024-01-14 19:20:00,50.06,62.46,235.22,104.58,152.33,0.66,0
2024-01-14 19:25:00,59.47,59.59,213.32,127.04,183.07,1.39,0
2024-01-14 19:30:00,50.68,65.0,187.39,83.27,203.8,0.56,0
2024-01-14 19:35:00,34.5,58.21,209.26,116.58,142.76,1.05,0
2024-01-14 19:40:00,58.63,57.54,252.6,411.3,169.35,94.53,1
2024-01-14 19:45:00,61.41,70.95,177.21,99.21,130.87,0.93,0
2024-01-14 19:50:00,76.52,59.21,216.11,80.13,119.02,0.72,0
2024-01-14 19:55:00,33.77,66.61,197.18,85.51,144.14,0.39,0
2024-01-14 20:00:00,47.43,58.2,217.08,105.79,109.12,1.4,0
2024-01-14 20:05:00,24.18,73.33,173.82,71.53,121.87,1.42,0
2024-01-14 20:10:00,50.53,54.57,204.41,102.61,167.74,0.52,0
2024-01-14 20:15:00,39.52,55.09,244.31,110.82,134.59,0.89,0
2024-01-14 20:20:00,64.23,72.2,162.52,119.7,171.32,1.02,0
2024-01-14 20:25:00,37.25,56.44,146.82,72.03,158.98,0.09,0
2024-01-14 20:30:00,28.11,72.81,148.34,126.32,205.53,0.3,0
2024-01-14 20:35:00,40.29,67.13,153.17,133.91,165.73,1.64,0
2024-01-14 20:40:00,25.25,58.76,223.81,108.2,183.43,0.47,0
2024-01-14 20:45:00,52.51,45.49,143.77,79.24,162.06,1.63,0
2024-01-14 20:50:00,24.35,59.85,188.08,93.44,159.34,0.33,0
2024-01-14 20:55:00,45.28,60.81,224.73,99.05,184.94,1.33,0
2024-01-14 21:00:00,24.22,69.34,216.67,105.41,170.06,0.84,0
2024-01-14 21:05:00,41.8,72.71,184.58,100.44,156.3,0.91,0
2024-01-14 21:10:00,61.43,54.52,207.64,105.62,156.17,1.93,0
2024-01-14 21:15:00,48.61,66.41,204.29,98.19,166.15,0.37,0
2024-01-14 21:20:00,36.37,66.12,191.03,105.3,129.86,1.3,0
2024-01-14 21:25:00,44.69,68.59,191.57,90.79,128.59,1.28,0
2024-01-14 21:30:00,45.18,63.99,289.42,93.24,192.76,2.68,0
2024-01-14 21:35:00,49.73,44.46,232.37,88.48,205.93,0.46,0
2024-01-14 21:40:00,31.33,58.76,299.23,138.35,122.13,0.69,0
2024-01-14 21:45:00,50.93,50.75,180.12,129.28,129.93,1.41,0
2024-01-14 21:50:00,17.96,58.38,196.6,111.11,184.28,0.9,0
2024-01-14 21:55:00,38.7,67.84,146.71,126.51,166.01,0.77,0
2024-01-14 22:00:00,40.12,62.44,167.62,115.97,170.29,1.48,0
2024-01-14 22:05:00,51.33,69.18,276.08,103.63,176.9,0.87,0
2024-01-14 22:10:00,45.23,62.73,179.12,69.89,142.78,0.55,0
2024-01-14 22:15:00,30.94,49.61,276.77,94.76,159.9,1.36,0
2024-01-14 22:20:00,35.15,39.83,150.27,93.3,157.57,1.19,0
2024-01-14 22:25:00,46.99,61.19,157.86,77.34,124.25,0.84,0
2024-01-14 22:30:00,44.21,58.29,186.35,70.28,159.45,0.82,0
2024-01-14 22:35:00,39.21,52.18,197.45,109.85,187.13,0.54,0
2024-01-14 22:40:00,40.19,46.39,236.92,106.49,139.98,1.36,0
2024-01-14 22:45:00,86.93,92.88,977.67,76.65,154.58,19.74,1
2024-01-14 22:50:00,39.82,58.44,183.35,85.08,156.2,0.62,0
2024-01-14 22:55:00,44.12,65.33,194.67,123.22,141.46,0.36,0
2024-01-14 23:00:00,66.7,61.51,187.24,82.45,170.31,1.2,0
2024-01-14 23:05:00,30.76,72.86,163.41,103.42,129.6,0.75,0
2024-01-14 23:10:00,26.48,51.72,164.48,96.2,189.98,0.0,0
2024-01-14 23:15:00,52.84,67.05,241.12,110.13,168.79,0.4,0
2024-01-14 23:20:00,38.21,60.38,126.87,82.88,121.9,0.88,0
2024-01-14 23:25:00,41.82,65.56,264.69,101.8,200.94,0.9,0
2024-01-14 23:30:00,37.19,56.51,186.28,103.37,155.04,0.88,0
2024-01-14 23:35:00,42.4,68.57,169.1,104.6,128.31,0.81,0
2024-01-14 23:40:00,60.99,62.36,229.59,101.58,183.14,0.26,0
2024-01-14 23:45:00,53.02,54.56,259.41,106.89,164.84,0.56,0
2024-01-14 23:50:00,53.62,59.9,244.71,143.84,96.84,1.59,0
2024-01-14 23:55:00,30.84,58.08,220.07,151.23,134.23,1.52,0
2024-01-15 00:00:00,33.49,63.91,243.47,87.22,158.37,1.29,0
2024-01-15 00:05:00,16.61,50.56,131.34,53.64,85.21,1.24,0
2024-01-15 00:10:00,36.91,59.77,179.13,431.78,152.55,29.91,1
2024-01-15 00:15:00,54.57,63.16,163.55,103.73,154.74,0.44,0
2024-01-15 00:20:00,50.17,60.26,248.99,121.22,114.5,1.02,0
2024-01-15 00:25:00,42.78,70.78,184.66,105.7,158.12,0.44,0
2024-01-15 00:30:00,44.78,66.19,233.82,101.17,150.22,0.45,0
2024-01-15 00:35:00,38.11,59.94,221.43,122.58,114.26,1.18,0
2024-01-15 00:40:00,47.05,61.73,165.51,125.38,177.59,1.47,0
2024-01-15 00:45:00,52.66,62.37,176.52,72.27,175.14,0.9,0
2024-01-15 00:50:00,28.84,63.23,251.75,83.67,141.31,1.82,0
2024-01-15 00:55:00,48.0,45.39,168.98,97.89,144.04,1.11,0
2024-01-15 01:00:00,54.32,57.59,204.99,101.97,171.79,0.61,0
2024-01-15 01:05:00,40.85,48.12,168.7,95.48,143.98,0.46,0
2024-01-15 01:10:00,52.01,70.23,187.44,108.68,92.07,1.51,0
2024-01-15 01:15:00,73.15,59.51,198.15,119.92,164.61,1.06,0
2024-01-15 01:20:00,43.96,58.45,168.69,134.45,125.6,1.34,0
2024-01-15 01:25:00,48.93,67.17,161.58,111.58,138.3,0.0,0
2024-01-15 01:30:00,37.62,63.38,211.45,82.95,193.74,1.12,0
2024-01-15 01:35:00,46.81,50.97,166.21,97.05,145.98,0.74,0
2024-01-15 01:40:00,99.49,98.33,167.57,98.49,150.05,0.3,1
2024-01-15 01:45:00,46.95,57.32,162.44,110.29,165.29,0.97,0
2024-01-15 01:50:00,34.8,46.04,196.88,107.76,165.16,1.55,0
2024-01-15 01:55:00,47.06,54.48,237.75,141.01,122.42,2.13,0
2024-01-15 02:00:00,59.62,58.53,260.26,90.77,148.19,1.12,0
2024-01-15 02:05:00,49.49,59.08,170.96,107.7,151.08,0.65,0
2024-01-15 02:10:00,54.62,48.14,286.01,147.09,158.16,0.62,0
2024-01-15 02:15:00,42.63,69.21,159.81,88.3,158.68,1.48,0
2024-01-15 02:20:00,52.5,59.18,243.34,102.9,227.62,0.5,0
2024-01-15 02:25:00,47.79,60.3,171.13,81.1,114.72,1.31,0
2024-01-15 02:30:00,35.49,63.21,165.16,101.64,179.4,1.15,0
2024-01-15 02:35:00,48.19,53.7,170.21,84.4,185.5,1.09,0
2024-01-15 02:40:00,35.08,63.65,197.9,120.94,164.78,0.22,0
2024-01-15 02:45:00,38.67,57.06,223.2,102.95,130.49,0.82,0
2024-01-15 02:50:00,46.89,52.83,226.79,81.29,199.94,0.27,0
2024-01-15 02:55:00,47.97,64.59,162.24,116.81,84.24,0.71,0
2024-01-15 03:00:00,33.11,71.93,160.41,103.59,129.5,1.46,0
2024-01-15 03:05:00,55.54,65.8,163.33,119.06,185.15,1.62,0
2024-01-15 03:10:00,50.72,67.38,195.55,77.05,138.9,1.11,0
2024-01-15 03:15:00,37.95,55.83,191.59,107.38,197.89,0.71,0
2024-01-15 03:20:00,29.62,47.22,161.99,115.47,104.65,1.79,0
2024-01-15 03:25:00,43.55,71.92,210.78,91.53,116.64,0.71,0
2024-01-15 03:30:00,40.54,76.44,290.5,74.82,134.05,0.43,0
2024-01-15 03:35:00,46.13,72.34,179.81,99.17,162.52,1.35,0
2024-01-15 03:40:00,41.37,57.31,182.66,124.56,143.34,1.23,0
2024-01-15 03:45:00,24.93,50.76,222.39,122.52,135.29,0.73,0
2024-01-15 03:50:00,41.12,51.47,177.65,91.43,192.61,1.05,0
2024-01-15 03:55:00,41.94,46.53,226.76,74.34,195.4,1.22,0
2024-01-15 04:00:00,51.34,59.14,171.26,464.42,137.57,64.99,1
2024-01-15 04:05:00,38.02,72.85,273.28,90.63,98.71,1.23,0
2024-01-15 04:10:00,61.79,58.87,213.79,108.93,85.28,0.75,0
2024-01-15 04:15:00,25.88,62.42,983.06,97.9,1650.17,1.26,1
2024-01-15 04:20:00,98.11,86.18,896.58,84.93,169.68,27.88,1
2024-01-15 04:25:00,42.76,56.77,179.45,122.09,151.89,0.76,0
2024-01-15 04:30:00,53.6,76.28,254.91,102.81,147.87,0.88,0
2024-01-15 04:35:00,45.8,75.94,149.25,108.71,125.86,0.95,0
2024-01-15 04:40:00,56.4,58.95,173.28,65.5,169.65,0.28,0
2024-01-15 04:45:00,41.13,55.38,177.53,51.51,200.35,0.68,0
